Weight, Velocity, Chord Length, Wing Span, Lift Coefficient, Drag Coefficient
11500, 175.0, 6.00, 50.0, 3.0002, 0.6907
11500, 200.0, 4.00, 20.0, 8.6138, 6.6535
11500, 200.0, 4.00, 25.0, 6.8911, 3.6223
11500, 200.0, 4.00, 30.0, 5.7425, 2.2488
11500, 200.0, 4.00, 35.0, 4.9222, 1.5297
11500, 200.0, 4.00, 40.0, 4.3069, 1.1126
11500, 200.0, 4.00, 45.0, 3.8284, 0.8513
11500, 200.0, 4.00, 50.0, 3.4455, 0.6775
11500, 200.0, 4.25, 20.0, 8.1071, 6.2621
11500, 200.0, 4.25, 25.0, 6.4857, 3.4092
11500, 200.0, 4.25, 30.0, 5.4047, 2.1165
11500, 200.0, 4.25, 35.0, 4.6326, 1.4397
11500, 200.0, 4.25, 40.0, 4.0536, 1.0471
11500, 200.0, 4.25, 45.0, 3.6032, 0.8012
11500, 200.0, 4.25, 50.0, 3.2428, 0.6376
11500, 200.0, 4.50, 20.0, 7.6567, 5.9142
11500, 200.0, 4.50, 25.0, 6.1254, 3.2198
11500, 200.0, 4.50, 30.0, 5.1045, 1.9990
11500, 200.0, 4.50, 35.0, 4.3753, 1.3598
11500, 200.0, 4.50, 40.0, 3.8284, 0.9890
11500, 200.0, 4.50, 45.0, 3.4030, 0.7567
11500, 200.0, 4.50, 50.0, 3.0627, 0.6022
11500, 200.0, 4.75, 20.0, 7.2537, 5.6030
11500, 200.0, 4.75, 25.0, 5.8030, 3.0504
11500, 200.0, 4.75, 30.0, 4.8358, 1.8937
11500, 200.0, 4.75, 35.0, 4.1450, 1.2882
11500, 200.0, 4.75, 40.0, 3.6269, 0.9369
11500, 200.0, 4.75, 45.0, 3.2239, 0.7169
11500, 200.0, 4.75, 50.0, 2.9015, 0.5705
11500, 200.0, 5.00, 20.0, 6.8911, 5.3228
11500, 200.0, 5.00, 25.0, 5.5128, 2.8979
11500, 200.0, 5.00, 30.0, 4.5940, 1.7991
11500, 200.0, 5.00, 35.0, 3.9377, 1.2238
11500, 200.0, 5.00, 40.0, 3.4455, 0.8901
11500, 200.0, 5.00, 45.0, 3.0627, 0.6810
11500, 200.0, 5.00, 50.0, 2.7564, 0.5420
11500, 200.0, 5.25, 20.0, 6.5629, 5.0693
11500, 200.0, 5.25, 25.0, 5.2503, 2.7599
11500, 200.0, 5.25, 30.0, 4.3753, 1.7134
11500, 200.0, 5.25, 35.0, 3.7502, 1.1655
11500, 200.0, 5.25, 40.0, 3.2815, 0.8477
11500, 200.0, 5.25, 45.0, 2.9168, 0.6486
11500, 200.0, 5.25, 50.0, 2.6252, 0.5162
11500, 200.0, 5.50, 20.0, 6.2646, 4.8389
11500, 200.0, 5.50, 25.0, 5.0117, 2.6344
11500, 200.0, 5.50, 30.0, 4.1764, 1.6355
11500, 200.0, 5.50, 35.0, 3.5798, 1.1125
11500, 200.0, 5.50, 40.0, 3.1323, 0.8091
11500, 200.0, 5.50, 45.0, 2.7843, 0.6191
11500, 200.0, 5.50, 50.0, 2.5058, 0.4927
11500, 200.0, 5.75, 20.0, 5.9922, 4.6285
11500, 200.0, 5.75, 25.0, 4.7938, 2.5199
11500, 200.0, 5.75, 30.0, 3.9948, 1.5644
11500, 200.0, 5.75, 35.0, 3.4241, 1.0642
11500, 200.0, 5.75, 40.0, 2.9961, 0.7740
11500, 200.0, 5.75, 45.0, 2.6632, 0.5922
11500, 200.0, 5.75, 50.0, 2.3969, 0.4713
11500, 200.0, 6.00, 20.0, 5.7425, 4.4357
11500, 200.0, 6.00, 25.0, 4.5940, 2.4149
11500, 200.0, 6.00, 30.0, 3.8284, 1.4992
11500, 200.0, 6.00, 35.0, 3.2815, 1.0198
11500, 200.0, 6.00, 40.0, 2.8713, 0.7417
11500, 200.0, 6.00, 45.0, 2.5522, 0.5675
11500, 200.0, 6.00, 50.0, 2.2970, 0.4517
11500, 225.0, 4.00, 20.0, 6.8060, 4.2780
11500, 225.0, 4.00, 25.0, 5.4448, 2.3608
11500, 225.0, 4.00, 30.0, 4.5373, 1.4867
11500, 225.0, 4.00, 35.0, 3.8891, 1.0260
11500, 225.0, 4.00, 40.0, 3.4030, 0.7567
11500, 225.0, 4.00, 45.0, 3.0249, 0.5866
11500, 225.0, 4.00, 50.0, 2.7224, 0.4726
11500, 225.0, 4.25, 20.0, 6.4056, 4.0263
11500, 225.0, 4.25, 25.0, 5.1245, 2.2219
11500, 225.0, 4.25, 30.0, 4.2704, 1.3993
11500, 225.0, 4.25, 35.0, 3.6604, 0.9656
11500, 225.0, 4.25, 40.0, 3.2028, 0.7122
11500, 225.0, 4.25, 45.0, 2.8469, 0.5521
11500, 225.0, 4.25, 50.0, 2.5623, 0.4448
11500, 225.0, 4.50, 20.0, 6.0498, 3.8026
11500, 225.0, 4.50, 25.0, 4.8398, 2.0985
11500, 225.0, 4.50, 30.0, 4.0332, 1.3215
11500, 225.0, 4.50, 35.0, 3.4570, 0.9120
11500, 225.0, 4.50, 40.0, 3.0249, 0.6726
11500, 225.0, 4.50, 45.0, 2.6888, 0.5215
11500, 225.0, 4.50, 50.0, 2.4199, 0.4201
11500, 225.0, 4.75, 20.0, 5.7314, 3.6025
11500, 225.0, 4.75, 25.0, 4.5851, 1.9880
11500, 225.0, 4.75, 30.0, 3.8209, 1.2520
11500, 225.0, 4.75, 35.0, 3.2751, 0.8640
11500, 225.0, 4.75, 40.0, 2.8657, 0.6372
11500, 225.0, 4.75, 45.0, 2.5473, 0.4940
11500, 225.0, 4.75, 50.0, 2.2925, 0.3980
11500, 225.0, 5.00, 20.0, 5.4448, 3.4224
11500, 225.0, 5.00, 25.0, 4.3558, 1.8886
11500, 225.0, 5.00, 30.0, 3.6299, 1.1894
11500, 225.0, 5.00, 35.0, 3.1113, 0.8208
11500, 225.0, 5.00, 40.0, 2.7224, 0.6053
11500, 225.0, 5.00, 45.0, 2.4199, 0.4693
11500, 225.0, 5.00, 50.0, 2.1779, 0.3781
11500, 225.0, 5.25, 20.0, 5.1855, 3.2594
11500, 225.0, 5.25, 25.0, 4.1484, 1.7987
11500, 225.0, 5.25, 30.0, 3.4570, 1.1328
11500, 225.0, 5.25, 35.0, 2.9631, 0.7817
11500, 225.0, 5.25, 40.0, 2.5928, 0.5765
11500, 225.0, 5.25, 45.0, 2.3047, 0.4470
11500, 225.0, 5.25, 50.0, 2.0742, 0.3601
11500, 225.0, 5.50, 20.0, 4.9498, 3.1112
11500, 225.0, 5.50, 25.0, 3.9598, 1.7169
11500, 225.0, 5.50, 30.0, 3.2999, 1.0813
11500, 225.0, 5.50, 35.0, 2.8285, 0.7462
11500, 225.0, 5.50, 40.0, 2.4749, 0.5503
11500, 225.0, 5.50, 45.0, 2.1999, 0.4267
11500, 225.0, 5.50, 50.0, 1.9799, 0.3437
11500, 225.0, 5.75, 20.0, 4.7346, 2.9760
11500, 225.0, 5.75, 25.0, 3.7877, 1.6423
11500, 225.0, 5.75, 30.0, 3.1564, 1.0343
11500, 225.0, 5.75, 35.0, 2.7055, 0.7137
11500, 225.0, 5.75, 40.0, 2.3673, 0.5264
11500, 225.0, 5.75, 45.0, 2.1043, 0.4081
11500, 225.0, 5.75, 50.0, 1.8938, 0.3288
11500, 225.0, 6.00, 20.0, 4.5373, 2.8520
11500, 225.0, 6.00, 25.0, 3.6299, 1.5738
11500, 225.0, 6.00, 30.0, 3.0249, 0.9912
11500, 225.0, 6.00, 35.0, 2.5928, 0.6840
11500, 225.0, 6.00, 40.0, 2.2687, 0.5045
11500, 225.0, 6.00, 45.0, 2.0166, 0.3911
11500, 225.0, 6.00, 50.0, 1.8149, 0.3151
11500, 250.0, 4.00, 20.0, 5.5128, 2.8979
11500, 250.0, 4.00, 25.0, 4.4103, 1.6218
11500, 250.0, 4.00, 30.0, 3.6752, 1.0362
11500, 250.0, 4.00, 35.0, 3.1502, 0.7252
11500, 250.0, 4.00, 40.0, 2.7564, 0.5420
11500, 250.0, 4.00, 45.0, 2.4502, 0.4254
11500, 250.0, 4.00, 50.0, 2.2051, 0.3465
11500, 250.0, 4.25, 20.0, 5.1886, 2.7274
11500, 250.0, 4.25, 25.0, 4.1508, 1.5264
11500, 250.0, 4.25, 30.0, 3.4590, 0.9752
11500, 250.0, 4.25, 35.0, 2.9649, 0.6825
11500, 250.0, 4.25, 40.0, 2.5943, 0.5101
11500, 250.0, 4.25, 45.0, 2.3060, 0.4004
11500, 250.0, 4.25, 50.0, 2.0754, 0.3261
11500, 250.0, 4.50, 20.0, 4.9003, 2.5759
11500, 250.0, 4.50, 25.0, 3.9202, 1.4416
11500, 250.0, 4.50, 30.0, 3.2669, 0.9210
11500, 250.0, 4.50, 35.0, 2.8002, 0.6446
11500, 250.0, 4.50, 40.0, 2.4502, 0.4818
11500, 250.0, 4.50, 45.0, 2.1779, 0.3781
11500, 250.0, 4.50, 50.0, 1.9601, 0.3080
11500, 250.0, 4.75, 20.0, 4.6424, 2.4403
11500, 250.0, 4.75, 25.0, 3.7139, 1.3657
11500, 250.0, 4.75, 30.0, 3.0949, 0.8726
11500, 250.0, 4.75, 35.0, 2.6528, 0.6107
11500, 250.0, 4.75, 40.0, 2.3212, 0.4564
11500, 250.0, 4.75, 45.0, 2.0633, 0.3582
11500, 250.0, 4.75, 50.0, 1.8570, 0.2918
11500, 250.0, 5.00, 20.0, 4.4103, 2.3183
11500, 250.0, 5.00, 25.0, 3.5282, 1.2974
11500, 250.0, 5.00, 30.0, 2.9402, 0.8289
11500, 250.0, 5.00, 35.0, 2.5202, 0.5802
11500, 250.0, 5.00, 40.0, 2.2051, 0.4336
11500, 250.0, 5.00, 45.0, 1.9601, 0.3403
11500, 250.0, 5.00, 50.0, 1.7641, 0.2772
11500, 250.0, 5.25, 20.0, 4.2003, 2.2079
11500, 250.0, 5.25, 25.0, 3.3602, 1.2356
11500, 250.0, 5.25, 30.0, 2.8002, 0.7895
11500, 250.0, 5.25, 35.0, 2.4001, 0.5525
11500, 250.0, 5.25, 40.0, 2.1001, 0.4130
11500, 250.0, 5.25, 45.0, 1.8668, 0.3241
11500, 250.0, 5.25, 50.0, 1.6801, 0.2640
11500, 250.0, 5.50, 20.0, 4.0093, 2.1075
11500, 250.0, 5.50, 25.0, 3.2075, 1.1795
11500, 250.0, 5.50, 30.0, 2.6729, 0.7536
11500, 250.0, 5.50, 35.0, 2.2911, 0.5274
11500, 250.0, 5.50, 40.0, 2.0047, 0.3942
11500, 250.0, 5.50, 45.0, 1.7819, 0.3094
11500, 250.0, 5.50, 50.0, 1.6037, 0.2520
11500, 250.0, 5.75, 20.0, 3.8350, 2.0159
11500, 250.0, 5.75, 25.0, 3.0680, 1.1282
11500, 250.0, 5.75, 30.0, 2.5567, 0.7208
11500, 250.0, 5.75, 35.0, 2.1914, 0.5045
11500, 250.0, 5.75, 40.0, 1.9175, 0.3770
11500, 250.0, 5.75, 45.0, 1.7045, 0.2959
11500, 250.0, 5.75, 50.0, 1.5340, 0.2411
11500, 250.0, 6.00, 20.0, 3.6752, 1.9319
11500, 250.0, 6.00, 25.0, 2.9402, 1.0812
11500, 250.0, 6.00, 30.0, 2.4502, 0.6908
11500, 250.0, 6.00, 35.0, 2.1001, 0.4835
11500, 250.0, 6.00, 40.0, 1.8376, 0.3613
11500, 250.0, 6.00, 45.0, 1.6334, 0.2836
11500, 250.0, 6.00, 50.0, 1.4701, 0.2310
12000, 100.0, 4.00, 20.0, 35.9533, 105.8613
12000, 100.0, 4.00, 25.0, 28.7627, 55.0639
12000, 100.0, 4.00, 30.0, 23.9689, 32.4760
12000, 100.0, 4.00, 35.0, 20.5448, 20.9056
12000, 100.0, 4.00, 40.0, 17.9767, 14.3562
12000, 100.0, 4.00, 45.0, 15.9793, 10.3623
12000, 100.0, 4.00, 50.0, 14.3813, 7.7818
12000, 100.0, 4.25, 20.0, 33.8384, 99.6341
12000, 100.0, 4.25, 25.0, 27.0707, 51.8248
12000, 100.0, 4.25, 30.0, 22.5590, 30.5656
12000, 100.0, 4.25, 35.0, 19.3362, 19.6758
12000, 100.0, 4.25, 40.0, 16.9192, 13.5117
12000, 100.0, 4.25, 45.0, 15.0393, 9.7527
12000, 100.0, 4.25, 50.0, 13.5354, 7.3241
12000, 100.0, 4.50, 20.0, 31.9585, 94.0989
12000, 100.0, 4.50, 25.0, 25.5668, 48.9457
12000, 100.0, 4.50, 30.0, 21.3057, 28.8675
12000, 100.0, 4.50, 35.0, 18.2620, 18.5827
12000, 100.0, 4.50, 40.0, 15.9793, 12.7611
12000, 100.0, 4.50, 45.0, 14.2038, 9.2109
12000, 100.0, 4.50, 50.0, 12.7834, 6.9172
12000, 100.0, 4.75, 20.0, 30.2765, 89.1463
12000, 100.0, 4.75, 25.0, 24.2212, 46.3696
12000, 100.0, 4.75, 30.0, 20.1843, 27.3482
12000, 100.0, 4.75, 35.0, 17.3009, 17.6047
12000, 100.0, 4.75, 40.0, 15.1382, 12.0894
12000, 100.0, 4.75, 45.0, 13.4562, 8.7261
12000, 100.0, 4.75, 50.0, 12.1106, 6.5531
12000, 100.0, 5.00, 20.0, 28.7627, 84.6890
12000, 100.0, 5.00, 25.0, 23.0101, 44.0511
12000, 100.0, 5.00, 30.0, 19.1751, 25.9808
12000, 100.0, 5.00, 35.0, 16.4358, 16.7245
12000, 100.0, 5.00, 40.0, 14.3813, 11.4850
12000, 100.0, 5.00, 45.0, 12.7834, 8.2898
12000, 100.0, 5.00, 50.0, 11.5051, 6.2255
12000, 100.0, 5.25, 20.0, 27.3930, 80.6562
12000, 100.0, 5.25, 25.0, 21.9144, 41.9534
12000, 100.0, 5.25, 30.0, 18.2620, 24.7436
12000, 100.0, 5.25, 35.0, 15.6532, 15.9280
12000, 100.0, 5.25, 40.0, 13.6965, 10.9381
12000, 100.0, 5.25, 45.0, 12.1747, 7.8951
12000, 100.0, 5.25, 50.0, 10.9572, 5.9290
12000, 100.0, 5.50, 20.0, 26.1479, 76.9900
12000, 100.0, 5.50, 25.0, 20.9183, 40.0464
12000, 100.0, 5.50, 30.0, 17.4319, 23.6189
12000, 100.0, 5.50, 35.0, 14.9416, 15.2040
12000, 100.0, 5.50, 40.0, 13.0739, 10.4409
12000, 100.0, 5.50, 45.0, 11.6213, 7.5362
12000, 100.0, 5.50, 50.0, 10.4592, 5.6595
12000, 100.0, 5.75, 20.0, 25.0110, 73.6426
12000, 100.0, 5.75, 25.0, 20.0088, 38.3053
12000, 100.0, 5.75, 30.0, 16.6740, 22.5920
12000, 100.0, 5.75, 35.0, 14.2920, 14.5430
12000, 100.0, 5.75, 40.0, 12.5055, 9.9869
12000, 100.0, 5.75, 45.0, 11.1160, 7.2086
12000, 100.0, 5.75, 50.0, 10.0044, 5.4134
12000, 100.0, 6.00, 20.0, 23.9689, 70.5742
12000, 100.0, 6.00, 25.0, 19.1751, 36.7092
12000, 100.0, 6.00, 30.0, 15.9793, 21.6507
12000, 100.0, 6.00, 35.0, 13.6965, 13.9370
12000, 100.0, 6.00, 40.0, 11.9844, 9.5708
12000, 100.0, 6.00, 45.0, 10.6528, 6.9082
12000, 100.0, 6.00, 50.0, 9.5876, 5.1879
12000, 125.0, 4.00, 20.0, 23.0101, 44.0511
12000, 125.0, 4.00, 25.0, 18.4081, 23.1064
12000, 125.0, 4.00, 30.0, 15.3401, 13.7624
12000, 125.0, 4.00, 35.0, 13.1486, 8.9574
12000, 125.0, 4.00, 40.0, 11.5051, 6.2255
12000, 125.0, 4.00, 45.0, 10.2267, 4.5512
12000, 125.0, 4.00, 50.0, 9.2041, 3.4636
12000, 125.0, 4.25, 20.0, 21.6566, 41.4598
12000, 125.0, 4.25, 25.0, 17.3253, 21.7472
12000, 125.0, 4.25, 30.0, 14.4377, 12.9528
12000, 125.0, 4.25, 35.0, 12.3752, 8.4305
12000, 125.0, 4.25, 40.0, 10.8283, 5.8592
12000, 125.0, 4.25, 45.0, 9.6252, 4.2835
12000, 125.0, 4.25, 50.0, 8.6626, 3.2598
12000, 125.0, 4.50, 20.0, 20.4534, 39.1565
12000, 125.0, 4.50, 25.0, 16.3628, 20.5390
12000, 125.0, 4.50, 30.0, 13.6356, 12.2332
12000, 125.0, 4.50, 35.0, 11.6877, 7.9621
12000, 125.0, 4.50, 40.0, 10.2267, 5.5337
12000, 125.0, 4.50, 45.0, 9.0904, 4.0455
12000, 125.0, 4.50, 50.0, 8.1814, 3.0787
12000, 125.0, 4.75, 20.0, 19.3770, 37.0957
12000, 125.0, 4.75, 25.0, 15.5016, 19.4580
12000, 125.0, 4.75, 30.0, 12.9180, 11.5894
12000, 125.0, 4.75, 35.0, 11.0725, 7.5431
12000, 125.0, 4.75, 40.0, 9.6885, 5.2425
12000, 125.0, 4.75, 45.0, 8.6120, 3.8326
12000, 125.0, 4.75, 50.0, 7.7508, 2.9167
12000, 125.0, 5.00, 20.0, 18.4081, 35.2409
12000, 125.0, 5.00, 25.0, 14.7265, 18.4851
12000, 125.0, 5.00, 30.0, 12.2721, 11.0099
12000, 125.0, 5.00, 35.0, 10.5189, 7.1659
12000, 125.0, 5.00, 40.0, 9.2041, 4.9804
12000, 125.0, 5.00, 45.0, 8.1814, 3.6410
12000, 125.0, 5.00, 50.0, 7.3632, 2.7708
12000, 125.0, 5.25, 20.0, 17.5315, 33.5627
12000, 125.0, 5.25, 25.0, 14.0252, 17.6049
12000, 125.0, 5.25, 30.0, 11.6877, 10.4856
12000, 125.0, 5.25, 35.0, 10.0180, 6.8247
12000, 125.0, 5.25, 40.0, 8.7658, 4.7432
12000, 125.0, 5.25, 45.0, 7.7918, 3.4676
12000, 125.0, 5.25, 50.0, 7.0126, 2.6389
12000, 125.0, 5.50, 20.0, 16.7346, 32.0372
12000, 125.0, 5.50, 25.0, 13.3877, 16.8047
12000, 125.0, 5.50, 30.0, 11.1564, 10.0090
12000, 125.0, 5.50, 35.0, 9.5627, 6.5145
12000, 125.0, 5.50, 40.0, 8.3673, 4.5276
12000, 125.0, 5.50, 45.0, 7.4376, 3.3100
12000, 125.0, 5.50, 50.0, 6.6939, 2.5189
12000, 125.0, 5.75, 20.0, 16.0070, 30.6442
12000, 125.0, 5.75, 25.0, 12.8056, 16.0740
12000, 125.0, 5.75, 30.0, 10.6714, 9.5738
12000, 125.0, 5.75, 35.0, 9.1469, 6.2312
12000, 125.0, 5.75, 40.0, 8.0035, 4.3307
12000, 125.0, 5.75, 45.0, 7.1142, 3.1660
12000, 125.0, 5.75, 50.0, 6.4028, 2.4094
12000, 125.0, 6.00, 20.0, 15.3401, 29.3674
12000, 125.0, 6.00, 25.0, 12.2721, 15.4043
12000, 125.0, 6.00, 30.0, 10.2267, 9.1749
12000, 125.0, 6.00, 35.0, 8.7658, 5.9716
12000, 125.0, 6.00, 40.0, 7.6700, 4.1503
12000, 125.0, 6.00, 45.0, 6.8178, 3.0341
12000, 125.0, 6.00, 50.0, 6.1360, 2.3090
12000, 150.0, 4.00, 20.0, 15.9793, 21.6507
12000, 150.0, 4.00, 25.0, 12.7834, 11.4686
12000, 150.0, 4.00, 30.0, 10.6528, 6.9082
12000, 150.0, 4.00, 35.0, 9.1310, 4.5522
12000, 150.0, 4.00, 40.0, 7.9896, 3.2057
12000, 150.0, 4.00, 45.0, 7.1019, 2.3757
12000, 150.0, 4.00, 50.0, 6.3917, 1.8331
12000, 150.0, 4.25, 20.0, 15.0393, 20.3771
12000, 150.0, 4.25, 25.0, 12.0314, 10.7940
12000, 150.0, 4.25, 30.0, 10.0262, 6.5018
12000, 150.0, 4.25, 35.0, 8.5939, 4.2844
12000, 150.0, 4.25, 40.0, 7.5197, 3.0171
12000, 150.0, 4.25, 45.0, 6.6841, 2.2359
12000, 150.0, 4.25, 50.0, 6.0157, 1.7252
12000, 150.0, 4.50, 20.0, 14.2038, 19.2450
12000, 150.0, 4.50, 25.0, 11.3630, 10.1943
12000, 150.0, 4.50, 30.0, 9.4692, 6.1406
12000, 150.0, 4.50, 35.0, 8.1164, 4.0464
12000, 150.0, 4.50, 40.0, 7.1019, 2.8495
12000, 150.0, 4.50, 45.0, 6.3128, 2.1117
12000, 150.0, 4.50, 50.0, 5.6815, 1.6294
12000, 150.0, 4.75, 20.0, 13.4562, 18.2321
12000, 150.0, 4.75, 25.0, 10.7650, 9.6578
12000, 150.0, 4.75, 30.0, 8.9708, 5.8174
12000, 150.0, 4.75, 35.0, 7.6893, 3.8335
12000, 150.0, 4.75, 40.0, 6.7281, 2.6995
12000, 150.0, 4.75, 45.0, 5.9805, 2.0006
12000, 150.0, 4.75, 50.0, 5.3825, 1.5436
12000, 150.0, 5.00, 20.0, 12.7834, 17.3205
12000, 150.0, 5.00, 25.0, 10.2267, 9.1749
12000, 150.0, 5.00, 30.0, 8.5223, 5.5266
12000, 150.0, 5.00, 35.0, 7.3048, 3.6418
12000, 150.0, 5.00, 40.0, 6.3917, 2.5645
12000, 150.0, 5.00, 45.0, 5.6815, 1.9005
12000, 150.0, 5.00, 50.0, 5.1134, 1.4664
12000, 150.0, 5.25, 20.0, 12.1747, 16.4957
12000, 150.0, 5.25, 25.0, 9.7397, 8.7380
12000, 150.0, 5.25, 30.0, 8.1164, 5.2634
12000, 150.0, 5.25, 35.0, 6.9570, 3.4684
12000, 150.0, 5.25, 40.0, 6.0873, 2.4424
12000, 150.0, 5.25, 45.0, 5.4110, 1.8100
12000, 150.0, 5.25, 50.0, 4.8699, 1.3966
12000, 150.0, 5.50, 20.0, 11.6213, 15.7459
12000, 150.0, 5.50, 25.0, 9.2970, 8.3408
12000, 150.0, 5.50, 30.0, 7.7475, 5.0241
12000, 150.0, 5.50, 35.0, 6.6407, 3.3107
12000, 150.0, 5.50, 40.0, 5.8106, 2.3314
12000, 150.0, 5.50, 45.0, 5.1650, 1.7278
12000, 150.0, 5.50, 50.0, 4.6485, 1.3331
12000, 150.0, 5.75, 20.0, 11.1160, 15.0613
12000, 150.0, 5.75, 25.0, 8.8928, 7.9782
12000, 150.0, 5.75, 30.0, 7.4107, 4.8057
12000, 150.0, 5.75, 35.0, 6.3520, 3.1668
12000, 150.0, 5.75, 40.0, 5.5580, 2.2300
12000, 150.0, 5.75, 45.0, 4.9404, 1.6526
12000, 150.0, 5.75, 50.0, 4.4464, 1.2752
12000, 150.0, 6.00, 20.0, 10.6528, 14.4338
12000, 150.0, 6.00, 25.0, 8.5223, 7.6458
12000, 150.0, 6.00, 30.0, 7.1019, 4.6055
12000, 150.0, 6.00, 35.0, 6.0873, 3.0348
12000, 150.0, 6.00, 40.0, 5.3264, 2.1371
12000, 150.0, 6.00, 45.0, 4.7346, 1.5838
12000, 150.0, 6.00, 50.0, 4.2611, 1.2220
12000, 175.0, 4.00, 20.0, 11.7399, 11.9460
12000, 175.0, 4.00, 25.0, 9.3919, 6.3981
12000, 175.0, 4.00, 30.0, 7.8266, 3.9019
12000, 175.0, 4.00, 35.0, 6.7085, 2.6055
12000, 175.0, 4.00, 40.0, 5.8699, 1.8601
12000, 175.0, 4.00, 45.0, 5.2177, 1.3977
12000, 175.0, 4.00, 50.0, 4.6959, 1.0933
12000, 175.0, 4.25, 20.0, 11.0493, 11.2433
12000, 175.0, 4.25, 25.0, 8.8394, 6.0218
12000, 175.0, 4.25, 30.0, 7.3662, 3.6724
12000, 175.0, 4.25, 35.0, 6.3139, 2.4522
12000, 175.0, 4.25, 40.0, 5.5246, 1.7507
12000, 175.0, 4.25, 45.0, 4.9108, 1.3155
12000, 175.0, 4.25, 50.0, 4.4197, 1.0290
12000, 175.0, 4.50, 20.0, 10.4354, 10.6187
12000, 175.0, 4.50, 25.0, 8.3483, 5.6872
12000, 175.0, 4.50, 30.0, 6.9570, 3.4684
12000, 175.0, 4.50, 35.0, 5.9631, 2.3160
12000, 175.0, 4.50, 40.0, 5.2177, 1.6534
12000, 175.0, 4.50, 45.0, 4.6380, 1.2424
12000, 175.0, 4.50, 50.0, 4.1742, 0.9718
12000, 175.0, 4.75, 20.0, 9.8862, 10.0598
12000, 175.0, 4.75, 25.0, 7.9090, 5.3879
12000, 175.0, 4.75, 30.0, 6.5908, 3.2858
12000, 175.0, 4.75, 35.0, 5.6493, 2.1941
12000, 175.0, 4.75, 40.0, 4.9431, 1.5664
12000, 175.0, 4.75, 45.0, 4.3939, 1.1770
12000, 175.0, 4.75, 50.0, 3.9545, 0.9206
12000, 175.0, 5.00, 20.0, 9.3919, 9.5568
12000, 175.0, 5.00, 25.0, 7.5135, 5.1185
12000, 175.0, 5.00, 30.0, 6.2613, 3.1215
12000, 175.0, 5.00, 35.0, 5.3668, 2.0844
12000, 175.0, 5.00, 40.0, 4.6959, 1.4881
12000, 175.0, 5.00, 45.0, 4.1742, 1.1181
12000, 175.0, 5.00, 50.0, 3.7568, 0.8746
12000, 175.0, 5.25, 20.0, 8.9447, 9.1017
12000, 175.0, 5.25, 25.0, 7.1557, 4.8748
12000, 175.0, 5.25, 30.0, 5.9631, 2.9729
12000, 175.0, 5.25, 35.0, 5.1112, 1.9851
12000, 175.0, 5.25, 40.0, 4.4723, 1.4172
12000, 175.0, 5.25, 45.0, 3.9754, 1.0649
12000, 175.0, 5.25, 50.0, 3.5779, 0.8330
12000, 175.0, 5.50, 20.0, 8.5381, 8.6880
12000, 175.0, 5.50, 25.0, 6.8305, 4.6532
12000, 175.0, 5.50, 30.0, 5.6921, 2.8378
12000, 175.0, 5.50, 35.0, 4.8789, 1.8949
12000, 175.0, 5.50, 40.0, 4.2690, 1.3528
12000, 175.0, 5.50, 45.0, 3.7947, 1.0165
12000, 175.0, 5.50, 50.0, 3.4152, 0.7951
12000, 175.0, 5.75, 20.0, 8.1669, 8.3103
12000, 175.0, 5.75, 25.0, 6.5335, 4.4509
12000, 175.0, 5.75, 30.0, 5.4446, 2.7144
12000, 175.0, 5.75, 35.0, 4.6668, 1.8125
12000, 175.0, 5.75, 40.0, 4.0834, 1.2940
12000, 175.0, 5.75, 45.0, 3.6297, 0.9723
12000, 175.0, 5.75, 50.0, 3.2667, 0.7605
12000, 175.0, 6.00, 20.0, 7.8266, 7.9640
12000, 175.0, 6.00, 25.0, 6.2613, 4.2654
12000, 175.0, 6.00, 30.0, 5.2177, 2.6013
12000, 175.0, 6.00, 35.0, 4.4723, 1.7370
12000, 175.0, 6.00, 40.0, 3.9133, 1.2401
12000, 175.0, 6.00, 45.0, 3.4785, 0.9318
12000, 175.0, 6.00, 50.0, 3.1306, 0.7288
12000, 200.0, 4.00, 20.0, 8.9883, 7.1781
12000, 200.0, 4.00, 25.0, 7.1907, 3.8909
12000, 200.0, 4.00, 30.0, 5.9922, 2.4043
12000, 200.0, 4.00, 35.0, 5.1362, 1.6276
12000, 200.0, 4.00, 40.0, 4.4942, 1.1781
12000, 200.0, 4.00, 45.0, 3.9948, 0.8973
12000, 200.0, 4.00, 50.0, 3.5953, 0.7111
12000, 200.0, 4.25, 20.0, 8.4596, 6.7559
12000, 200.0, 4.25, 25.0, 6.7677, 3.6620
12000, 200.0, 4.25, 30.0, 5.6397, 2.2628
12000, 200.0, 4.25, 35.0, 4.8341, 1.5319
12000, 200.0, 4.25, 40.0, 4.2298, 1.1088
12000, 200.0, 4.25, 45.0, 3.7598, 0.8445
12000, 200.0, 4.25, 50.0, 3.3838, 0.6692
12000, 200.0, 4.50, 20.0, 7.9896, 6.3805
12000, 200.0, 4.50, 25.0, 6.3917, 3.4586
12000, 200.0, 4.50, 30.0, 5.3264, 2.1371
12000, 200.0, 4.50, 35.0, 4.5655, 1.4468
12000, 200.0, 4.50, 40.0, 3.9948, 1.0472
12000, 200.0, 4.50, 45.0, 3.5509, 0.7976
12000, 200.0, 4.50, 50.0, 3.1959, 0.6321
12000, 200.0, 4.75, 20.0, 7.5691, 6.0447
12000, 200.0, 4.75, 25.0, 6.0553, 3.2766
